FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,0.018456609919667244,0.016524335369467735,0.018629318103194237,0.01882755756378174,0.01883174665272236,0.019068226218223572,0.01694450154900551,0.019886163994669914,0.018349269405007362,0.01789926551282406
SMOKING,0.002646608278155327,0.0031243490520864725,0.0029915692284703255,0.0028526601381599903,0.0038348285015672445,0.003178037703037262,0.0030184537172317505,0.0034431873355060816,0.0032339708413928747,0.002983210841193795
MIN_BMI,0.008218415081501007,0.0073595778085291386,0.007886864244937897,0.009199828840792179,0.008149010129272938,0.008993170224130154,0.009055361151695251,0.007378258742392063,0.009350393898785114,0.009088385850191116
MAX_BMI,0.004944978281855583,0.0061098383739590645,0.005371226463466883,0.004421622958034277,0.005204409826546907,0.004530393984168768,0.00480208545923233,0.005129646509885788,0.005905511789023876,0.0054807825945317745
MEDIAN_BMI,0.0018804847495630383,0.0025689091999083757,0.0021756866481155157,0.0017115960363298655,0.003013079520314932,0.0020961526315659285,0.0025382451713085175,0.001616189954802394,0.0027418448589742184,0.0029138338286429644
MEAN_BMI,0.0014625992625951767,0.0012497396674007177,0.0009518629522062838,0.0014976465608924627,0.0009587071253918111,0.0014199742581695318,0.0013034231960773468,0.0011945752194151282,0.001124859438277781,0.0014569169143214822
STD_BMI,0.006895110942423344,0.0074290079064667225,0.007138972170650959,0.006846384145319462,0.006094638258218765,0.006897017825394869,0.006379913538694382,0.006816105917096138,0.007241282146424055,0.007978354580700397
BMI_MEASURE_COUNTS,0.0034127316903322935,0.004096368793398142,0.0033995104022324085,0.0031379261054098606,0.003218516707420349,0.0037189803551882505,0.004184674471616745,0.002459419658407569,0.0037964005023241043,0.0023588177282363176
MIN_SYSTOLIC,0.005153920967131853,0.005901548080146313,0.007070981897413731,0.0055626872926950455,0.005135931074619293,0.005950368475168943,0.005282294005155563,0.005480992142111063,0.00555399339646101,0.004717635456472635
MAX_SYSTOLIC,0.006755815353244543,0.00708185788244009,0.0072069619782269,0.008130080997943878,0.0067794290371239185,0.008722699247300625,0.006517115980386734,0.006113414186984301,0.007100674789398909,0.006868322379887104
MEDIAN_SYSTOLIC,0.00369132193736732,0.003957509063184261,0.003059559501707554,0.0029952931217849255,0.003766349283978343,0.0028399485163390636,0.0026754476130008698,0.003162110922858119,0.0035151855554431677,0.0034688496962189674
