FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,6.153318512111994e-08,5.0815286438242135e-08,4.724079869742933e-08,6.629540437091596e-08,3.841902522040602e-08,5.242194421624495e-08,5.4325823293529745e-08,3.2846870100887065e-08,3.114340345462049e-08,4.98846447405294e-08
SMOKING,1.4028733527732615e-09,1.3642605768488208e-09,1.4472757924040595e-09,1.39913296719707e-09,1.4620253887229507e-09,1.4005426451850276e-09,1.4367670150816273e-09,1.4481198525485026e-09,1.4021933341224184e-09,1.4019408218635128e-09
MIN_BMI,8.227574822401465e-09,7.40390258863049e-09,7.681684774304735e-09,9.025666600562531e-09,8.533399670014378e-09,8.369708495652469e-09,7.55565130301749e-09,7.775862611045922e-09,8.094754312876683e-09,8.121907766901187e-09
MAX_BMI,1.582871005610712e-08,1.4661921799745413e-08,1.4702309368757748e-08,1.652949576527787e-08,1.6098202499648944e-08,1.5983839179863632e-08,1.494626370226912e-08,1.5679605126099805e-08,1.4838045588676605e-08,1.5587963585173504e-08
MEDIAN_BMI,1.1272534307687878e-08,1.0578414569195824e-08,1.0557927662326978e-08,1.2104362481300181e-08,1.1653992407417452e-08,1.1752185344753513e-08,1.0716167191778232e-08,1.1011960413715363e-08,1.1065545584530342e-08,1.1033380889139007e-08
MEAN_BMI,1.1507490012048606e-08,1.0680084316523792e-08,1.0728604012765166e-08,1.2322742546235124e-08,1.1840397559873683e-08,1.1837273587524078e-08,1.0852205988778737e-08,1.1239617974960446e-08,1.1170408852792901e-08,1.12900165938402e-08
STD_BMI,2.4878012868689987e-09,2.2658589525105336e-09,2.2301633322584084e-09,2.369699028293141e-09,2.4035809616829906e-09,2.378662588473194e-09,2.399613347366301e-09,2.6177249268322045e-09,2.0305542701307735e-09,2.4134326935691973e-09
BMI_MEASURE_COUNTS,1.2619436485995035e-08,1.3201832205717961e-08,1.2133377576200235e-08,1.2397855784888472e-08,1.3154976480953791e-08,1.3530930717837525e-08,1.3502302779360505e-08,1.288728075490441e-08,1.2640212416820831e-08,1.2864431138072576e-08
MIN_SYSTOLIC,-1.7771813373762835e-08,-2.0322416524012752e-08,-1.895280832044546e-08,-1.8557089068011578e-08,-2.0060943177340064e-08,-2.0676543134874208e-08,-1.8562427577872434e-08,-2.0257028551419934e-08,-1.760671352129764e-08,-1.8899947504354476e-08
MAX_SYSTOLIC,4.021606507680837e-08,4.0849239406546073e-08,3.808564006230655e-08,4.130820228337645e-08,3.994982820186744e-08,4.177731252158267e-08,4.20121400453716e-08,3.9269434120572584e-08,4.1878715605364553e-08,4.1035543760496926e-08
MEDIAN_SYSTOLIC,7.834292088520389e-09,6.790417989599981e-09,6.668293688455793e-09,8.411839678321108e-09,6.951841889028831e-09,7.350487281968803e-09,8.638442821171914e-09,6.697063321393799e-09,8.965152481602713e-09,8.173105315547738e-09
MEAN_SYSTOLIC,8.724570277899844e-09,7.796509030990637e-09,7.456299437860391e-09,9.30331087117826e-09,7.88319258168717e-09,8.163059977243232e-09,9.435343684054863e-09,7.409220494494717e-09,9.720165704764738e-09,8.927115156335106e-09
STD_SYSTOLIC,1.5777910568301945e-08,1.622582531625934e-08,1.5159487833942043e-08,1.5911716843828002e-08,1.5795608225967994e-08,1.680426510665453e-08,1.575422963277798e-08,1.543675719006665e-08,1.5802566634405208e-08,1.6066045357284646e-08
MIN_DIASTOLIC,-1.8116766487513976e-08,-1.8702646719755198e-08,-1.76113284709824e-08,-1.756965437733637e-08,-1.821952523455782e-08,-1.9086225505555193e-08,-1.734264790175043e-08,-1.903514357938812e-08,-1.7482768381997043e-08,-1.8022045639795797e-08
MAX_DIASTOLIC,2.0912460621482036e-08,2.1971949531919416e-08,2.041941888480539e-08,2.2025816098216623e-08,2.216134549425713e-08,2.1463898809698872e-08,2.3044239335526206e-08,2.0617708562259828e-08,2.2007556426779084e-08,2.1732511051296596e-08
MEDIAN_DIASTOLIC,3.8414205076008185e-10,9.218422945915646e-10,1.0519519104573154e-09,1.6258124158355321e-09,1.2442712294778985e-09,7.629895486434888e-11,1.897817245368435e-09,-1.4584457510326683e-10,1.3408901562693656e-09,6.702422642336511e-10
MEAN_DIASTOLIC,4.825465885749376e-10,9.209013527838533e-10,8.951790664058894e-10,1.5994322210112212e-09,1.3620715961200555e-09,2.437377587078764e-10,1.9641404164271613e-09,-4.206159369738323e-11,1.5217078916883085e-09,8.909822744107916e-10
STD_DIASTOLIC,1.048955523605987e-08,1.048961838985809e-08,9.67846399654616e-09,1.0479924010951781e-08,1.059176015510163e-08,1.0675798978066563e-08,1.0146977659013585e-08,1.0021328936855575e-08,1.0355854563424343e-08,1.0527334356888086e-08
SYSTOLIC_MEASURE_COUNTS,2.4563785832972844e-08,2.6383610883626995e-08,2.4120832121321744e-08,2.402836365389354e-08,2.589627524944159e-08,2.5262603256413336e-08,2.610103231331139e-08,2.634266887374882e-08,2.573191512037385e-08,2.4418383239104924e-08
"('%SAT', 'MAX_VALUE')",1.9050469871966846e-10,6.230543612521492e-10,2.868243694436862e-10,1.0543638710719276e-09,6.681384375724392e-10,7.2746818819339e-10,4.794583133533743e-10,1.0376358733269975e-09,7.57801805515556e-10,1.0001257245422999e-09
"('%SAT', 'MEAN_VALUE')",-1.8507879369856667e-09,-1.4464625833565898e-09,-1.445434306545704e-09,-9.604366914671001e-10,-1.4008662115663124e-09,-1.4348249343423327e-09,-1.6708500079685438e-09,-1.020209330279568e-09,-1.246711035266197e-09,-1.0349829741922703e-09
"('%SAT', 'MEASURE_COUNTS')",4.392090726952805e-09,4.391124351173502e-09,3.764433352579279e-09,4.120552018155213e-09,4.404153488553481e-09,4.5550162217173055e-09,4.375671847661591e-09,4.2312919771531974e-09,4.091444447098188e-09,4.458137718530579e-09
"('%SAT', 'MEDIAN_VALUE')",-1.7890749956290848e-09,-1.3945160970290396e-09,-1.367194714993724e-09,-9.037130110747734e-10,-1.2926751694428024e-09,-1.421847551436442e-09,-1.6703456753049182e-09,-9.886987611222423e-10,-1.2092108008958458e-09,-1.0003439422100492e-09
"('%SAT', 'MIN_VALUE')",-2.525922053610322e-09,-2.122763704724392e-09,-2.0750993010171383e-09,-1.6105515553745306e-09,-2.1753754768544047e-09,-2.2533438420935393e-09,-2.367864081187022e-09,-1.7111979526338244e-09,-1.9608599387162756e-09,-1.6806653426809365e-09
"('%SAT', 'STD_VALUE')",2.2618905230305612e-09,2.1394351888798507e-09,2.0222023524306775e-09,2.1416632014571006e-09,2.2371120969721932e-09,2.1422113830497377e-09,2.114378511769768e-09,2.2310599914000252e-09,2.190318451191334e-09,2.137646891371508e-09
"('125DHy', 'MAX_VALUE')",-1.5063101405134546e-10,1.0133912580704858e-10,-3.277298439038866e-10,-5.929381951893986e-10,-7.3494326700862e-11,-1.5054009225411297e-10,-2.150439716404019e-10,-3.516790774515595e-10,-6.503772088814839e-10,-5.060722379541483e-10
"('125DHy', 'MEAN_VALUE')",-5.088674735386072e-10,-1.5582574234814125e-10,-5.042607536217609e-10,-9.043073543703654e-10,-2.6848365743857237e-10,-5.080762690536448e-10,-4.749970763345633e-10,-6.225440123867169e-10,-5.956796477725569e-10,-7.436791907370216e-10
"('125DHy', 'MEASURE_COUNTS')",1.4205140674802632e-10,1.2860698082838904e-10,1.1552208814371374e-10,1.358150344350461e-10,1.2922414686939673e-10,1.387372868637822e-10,1.3568827760564911e-10,1.005456509912957e-10,1.0032989368582125e-10,1.3303851445309968e-10
"('125DHy', 'MEDIAN_VALUE')",-5.255988311258645e-10,-1.958614420563865e-10,-5.350894256340103e-10,-9.594370718455141e-10,-3.027585585580143e-10,-5.405695852470303e-10,-5.138065337228852e-10,-6.495500398707616e-10,-5.540364216676787e-10,-7.754490541740626e-10
"('125DHy', 'MIN_VALUE')",-7.348610642142621e-10,-2.783206487187327e-10,-6.766721493970111e-10,-1.0584759917809269e-09,-3.691477416758733e-10,-7.375475485077008e-10,-6.45392262825084e-10,-7.487008402059568e-10,-6.054511604211644e-10,-9.096303914254808e-10
"('125DHy', 'STD_VALUE')",2.8471896879121e-10,1.7623953405291258e-10,1.0685964989398502e-10,2.001800538136056e-10,7.816912724392346e-11,2.9936328565377475e-10,1.2005143535669506e-10,1.489303781027083e-10,-1.4565881473560292e-12,1.513035798271732e-10
"('25DTot', 'MAX_VALUE')",-5.57751522647175e-10,-1.988735767898452e-10,2.0358752977716525e-10,3.457399466285176e-11,-3.715198716240581e-11,1.2788071871310314e-10,7.26810304465374e-11,-2.4229731463748847e-10,-4.942515012303827e-10,-3.821587125371481e-11
"('25DTot', 'MEAN_VALUE')",-1.478183926030101e-09,-9.923002134646699e-10,-6.815874330237986e-10,-8.465616383033989e-10,-9.082797157814558e-10,-6.342561264761245e-10,-7.043810789068149e-10,-1.237829814971638e-09,-1.3029127001380918e-09,-8.176393384796504e-10
"('25DTot', 'MEASURE_COUNTS')",3.3993649913291913e-10,3.25449446140861e-10,3.253963917848886e-10,3.5066989495177665e-10,3.1164539676914036e-10,3.2067248489098416e-10,3.2157715544544057e-10,3.180057746838733e-10,3.403791403381531e-10,2.9982852416518573e-10
"('25DTot', 'MEDIAN_VALUE')",-1.5466027874887107e-09,-1.0746097855866086e-09,-8.071147368851702e-10,-9.208277152331061e-10,-1.0399305195631506e-09,-7.265641801520452e-10,-8.13386362547547e-10,-1.3532182054838136e-09,-1.400622689952601e-09,-8.593237996137917e-10
"('25DTot', 'MIN_VALUE')",-2.304783820276383e-09,-1.6448976579123056e-09,-1.4009982279149417e-09,-1.6032095915884673e-09,-1.5689274127876747e-09,-1.283222639542073e-09,-1.263067901300888e-09,-1.985893898290593e-09,-1.987418481186229e-09,-1.473296140685638e-09
"('25DTot', 'STD_VALUE')",1.2787451624245329e-09,1.1523151111385202e-09,1.1401177501934479e-09,1.2876682030969998e-09,1.1973701396272147e-09,1.1252557104429627e-09,1.0660159530173638e-09,1.282098459042998e-09,1.146694306426674e-09,1.132738283014122e-09
"('25HyD2', 'MAX_VALUE')",2.1617960769793896e-09,1.9851247931634723e-09,2.338034965411827e-09,2.22165151200018e-09,1.7233097492642922e-09,2.0948474196551717e-09,2.199446095941673e-09,2.4874534534024792e-09,1.7887849369666336e-09,2.6964300021034772e-09
"('25HyD2', 'MEAN_VALUE')",1.2882750294691101e-09,1.1902039444950116e-09,1.3896476002196304e-09,1.398290982152513e-09,9.546006046357546e-10,1.2337336431243012e-09,1.3215570983878664e-09,1.5137372091796e-09,9.13080889717539e-10,1.683299350987646e-09
"('25HyD2', 'MEASURE_COUNTS')",1.8713050491145094e-10,1.7818868195682627e-10,1.8197935413658634e-10,1.7905693003948704e-10,1.402863200231908e-10,1.6068727774643164e-10,1.6669444022772567e-10,1.786077682049737e-10,1.7247326083233353e-10,1.7158198176457055e-10
"('25HyD2', 'MEDIAN_VALUE')",1.2108478578210042e-09,1.129437427233624e-09,1.2800331448743418e-09,1.291285680194062e-09,7.951744572501696e-10,1.1265528595564946e-09,1.1655371207861058e-09,1.3788128659436672e-09,7.947026686502428e-10,1.5424225883093935e-09
"('25HyD2', 'MIN_VALUE')",7.146521773611293e-10,5.652150031888573e-10,7.33926416768653e-10,9.533079916793225e-10,4.3469000855985567e-10,7.407941366728868e-10,8.245012545768469e-10,8.768991438570238e-10,4.5361111311039275e-10,1.0536005665044266e-09
"('25HyD2', 'STD_VALUE')",8.696292032560445e-10,8.055229937541159e-10,9.300321146032039e-10,8.676253559810257e-10,7.754718034766809e-10,9.040961976924891e-10,7.751948461615225e-10,9.397161548030145e-10,8.468973668112446e-10,9.729269251318399e-10
"('25HyD3', 'MAX_VALUE')",-1.812191337093971e-09,-1.0084197009663184e-09,-1.0020225311111115e-09,-1.4447442139984294e-09,-7.721255571685546e-10,-9.046461084516187e-10,-1.1383740626869026e-09,-1.7757693464788823e-09,-1.275912612593271e-09,-1.780912212354444e-09
"('25HyD3', 'MEAN_VALUE')",-2.2633229795138284e-09,-1.3766739667434036e-09,-1.3429194048949744e-09,-1.851228631867057e-09,-1.2349671447714756e-09,-1.2812672168462834e-09,-1.5432168121147625e-09,-2.2294244605223385e-09,-1.7425531799597066e-09,-2.038101837330555e-09
"('25HyD3', 'MEASURE_COUNTS')",3.4768811929991317e-10,3.3078602039170306e-10,3.3300119720614093e-10,3.50094556451599e-10,3.1913407717336507e-10,3.276374030036521e-10,3.267967196951331e-10,3.2582549121483733e-10,3.521281152596738e-10,3.076737046005373e-10
"('25HyD3', 'MEDIAN_VALUE')",-2.2342508039130412e-09,-1.3447933820810603e-09,-1.2941997964537459e-09,-1.7905692872420697e-09,-1.1974194244076878e-09,-1.2512499906873291e-09,-1.4996283269449413e-09,-2.2161570574731254e-09,-1.68401723981426e-09,-1.9830732950283464e-09
"('25HyD3', 'MIN_VALUE')",-2.758589460791837e-09,-1.7822177484137368e-09,-1.8053928419365904e-09,-2.3418451306954303e-09,-1.7626038160158316e-09,-1.652874079121761e-09,-1.9849061958960443e-09,-2.659297169954306e-09,-2.2883484588531422e-09,-2.3513505674907075e-09
"('25HyD3', 'STD_VALUE')",7.867350239940185e-10,7.688913086320048e-10,6.928002101171029e-10,8.344588366663798e-10,9.058883334961202e-10,7.045552284714253e-10,8.290065699281813e-10,7.815490334960819e-10,8.807466291758052e-10,6.302592294559315e-10
"('A-1Gg/', 'MAX_VALUE')",1.522285835892704e-11,1.530989998220443e-11,1.5616492358879296e-11,1.3038135206980211e-11,1.4438324306949449e-11,1.355520756433578e-11,1.8585272813557124e-11,1.1696142154053048e-11,1.4486042841051722e-11,1.3836861079364223e-11
"('A-1Gg/', 'MEAN_VALUE')",1.7077058383534084e-11,1.579649058572583e-11,1.684122965804475e-11,1.4411342382380343e-11,1.6018887951265615e-11,1.5395563564110793e-11,1.815664342154899e-11,1.391317276739057e-11,1.607618016304328e-11,1.516356319268149e-11
"('A-1Gg/', 'MEASURE_COUNTS')",1.2919898419944928e-10,1.58136929750775e-10,8.339835947535993e-11,1.2729624434639658e-10,1.7767217214098787e-10,1.3389605525430562e-10,1.6639134214817878e-10,1.2857675307918964e-10,1.5457642116234305e-10,1.5624502641175507e-10
"('A-1Gg/', 'MEDIAN_VALUE')",1.7674330109968506e-11,1.607257721153921e-11,1.7239622030982782e-11,1.483743943954606e-11,1.6510664181856138e-11,1.5682316938866184e-11,1.8309128253810186e-11,1.4308618580395547e-11,1.6613106744983792e-11,1.559933471298938e-11
"('A-1Gg/', 'MIN_VALUE')",1.7436672007250815e-11,1.5681628415863567e-11,1.7282655564877684e-11,1.4416016195345816e-11,1.65551897647348e-11,1.6223620214127178e-11,1.752303874577448e-11,1.506824184441825e-11,1.6426565680830138e-11,1.569366506496038e-11
"('A-1Gg/', 'STD_VALUE')",2.238995691461103e-12,2.146236114596719e-12,1.5849175729237446e-12,2.070835313762847e-12,2.2169094200306383e-12,2.069270648198667e-12,3.2906073395411416e-12,1.4689781833974397e-12,2.3861522963609865e-12,2.168877086202017e-12
"('A-2Gg/', 'MAX_VALUE')",3.909751412036216e-11,3.356388702707117e-11,3.379602272222735e-11,3.3084802237760404e-11,3.027966718007405e-11,2.7367754064075592e-11,4.1187783069876103e-11,3.439818613444928e-11,3.2652863264029315e-11,3.116746811694789e-11
"('A-2Gg/', 'MEAN_VALUE')",3.848546872080156e-11,3.122375284882584e-11,3.4206652032948514e-11,3.313250749716656e-11,2.918926685458811e-11,2.6633513312969502e-11,3.893609528260773e-11,3.2682948279335803e-11,3.2541410417666004e-11,3.0282972517137164e-11
"('A-2Gg/', 'MEASURE_COUNTS')",1.2919898419944928e-10,1.58136929750775e-10,8.339835947535993e-11,1.2729624434639658e-10,1.7767217214098787e-10,1.3389605525430562e-10,1.6639134214817878e-10,1.2857675307918964e-10,1.5457642116234305e-10,1.5624502641175507e-10
"('A-2Gg/', 'MEDIAN_VALUE')",3.87635824020902e-11,3.100628343824376e-11,3.415745178628839e-11,3.3532561598251474e-11,2.936911926019714e-11,2.7012544068934706e-11,3.918844328446678e-11,3.3384662772450855e-11,3.2718317437440866e-11,3.075329190561168e-11
"('A-2Gg/', 'MIN_VALUE')",3.8630815337568555e-11,3.0239676535290996e-11,3.376381574184567e-11,3.3010170033749743e-11,2.8688576914516844e-11,2.7310232585349845e-11,3.757569788920792e-11,3.309328565806097e-11,3.266806168635504e-11,2.97632982059995e-11
"('A-2Gg/', 'STD_VALUE')",5.105319598628709e-12,4.9772493928585076e-12,3.5643713432137465e-12,3.8504556779162774e-12,5.206214279716693e-12,4.732040459366956e-12,5.336065629335813e-12,3.943451049677652e-12,4.410363424155462e-12,4.819924975669909e-12
"('AFPTum', 'MAX_VALUE')",-1.1154401552629266e-08,-1.0698866438190116e-08,-1.1122037631871303e-08,-1.0590824210486318e-08,-9.872139963826838e-09,-2.087246882558067e-09,-1.142912601272111e-08,-1.0030884590166219e-08,-1.0979580418395737e-08,-1.0815717735209844e-08
"('AFPTum', 'MEAN_VALUE')",-4.284714872592981e-09,-4.116796236785918e-09,-4.359008146415385e-09,-4.058239169415806e-09,-4.276305931891768e-09,-1.8075382343078146e-10,-4.423300222804449e-09,-3.8018750021342225e-09,-4.218501812820716e-09,-4.193580597945081e-09
"('AFPTum', 'MEASURE_COUNTS')",-1.512239542098606e-11,-8.91105931145398e-12,-2.364730909624615e-11,-3.999136197312452e-11,-3.401253368590748e-11,-4.951169208780286e-11,-1.3962407145033042e-11,-2.0381723088291822e-11,2.541243195103404e-12,-9.615641208268246e-12
"('AFPTum', 'MEDIAN_VALUE')",-2.8596810879984267e-09,-2.7530140689301923e-09,-2.9245143068798336e-09,-2.7065091518230462e-09,-3.081286056275804e-09,8.158077830045086e-11,-2.985494675337127e-09,-2.447929138490017e-09,-2.8220128388285113e-09,-2.784826275102777e-09
"('AFPTum', 'MIN_VALUE')",8.470262398921104e-10,8.290790066589718e-10,7.150262002956355e-10,9.68213625089529e-10,9.334457762223794e-10,3.603912763667898e-10,8.688812200468532e-10,8.967024432435167e-10,9.484400412048281e-10,9.168382475149464e-10
