FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,1.5684479307098487e-07,1.2433690946971198e-07,8.345680142105461e-08,1.1226877086164287e-07,9.810771193717745e-08,1.3881279420703593e-07,1.3194038714915663e-07,1.1325077357157977e-07,7.243054312136745e-08,1.3195653575348398e-07
SMOKING,5.730350292497067e-09,5.716401317184576e-09,5.673118620465905e-09,5.798525458251515e-09,5.713746561558893e-09,5.820962474583346e-09,5.876603729605985e-09,5.75032414901802e-09,5.77347992083609e-09,5.786639628344099e-09
MIN_BMI,2.3307257478050017e-08,2.284583194899447e-08,2.2036660978661088e-08,2.1820348152127618e-08,2.172503928605515e-08,2.3296029895290136e-08,2.1822621016689872e-08,2.2285927174882216e-08,2.1432232860180524e-08,2.256936380990685e-08
MAX_BMI,3.9828598207801835e-08,3.852323934160987e-08,3.74768336992116e-08,3.768324413748125e-08,3.775929612959453e-08,3.956708762973458e-08,3.838872326423188e-08,3.81690083383488e-08,3.755222449343672e-08,3.8709260203064816e-08
MEDIAN_BMI,3.083597483096692e-08,3.0084274552925725e-08,2.9294569548158537e-08,2.9318240569783697e-08,2.901479952233558e-08,3.0817851534536295e-08,2.9484305721451372e-08,2.9643456464934204e-08,2.885489794295059e-08,2.993841950088961e-08
MEAN_BMI,3.106447494329739e-08,3.0283678427564026e-08,2.9436076268419296e-08,2.94854983703533e-08,2.9289901666290414e-08,3.1028319294523207e-08,2.9702729684645668e-08,2.982894708560554e-08,2.9082719890997083e-08,3.0168171522033156e-08
STD_BMI,5.529243220679468e-09,5.098485020853286e-09,4.913165958959802e-09,5.17263454968816e-09,5.250022758710694e-09,5.317491699545778e-09,5.518573937232414e-09,5.192398838439301e-09,5.3417657467344396e-09,5.267438521588734e-09
BMI_MEASURE_COUNTS,3.1219755793384013e-08,3.1315346852302456e-08,3.1531089511444533e-08,3.206861614506391e-08,3.184576239097655e-08,3.1427407272667286e-08,3.2659199094769675e-08,3.171461664400201e-08,3.173408922164256e-08,3.152597269936639e-08
MIN_SYSTOLIC,-4.955756120334804e-09,-3.6836016044886924e-09,-7.05705323594101e-09,-6.263287994112943e-09,-1.1535074238779846e-08,-4.600229817236668e-09,-3.968361621833955e-09,-6.245009791269802e-09,-6.39494704542812e-09,-5.577337838332278e-09
MAX_SYSTOLIC,1.4136585152365505e-07,1.391245125390137e-07,1.3674730819899875e-07,1.3736566468988143e-07,1.3565394795819421e-07,1.3837676255910088e-07,1.4038465693514297e-07,1.3703807235093256e-07,1.404304769157242e-07,1.3696181650654966e-07
MEDIAN_SYSTOLIC,6.17893235302958e-08,6.057706334463296e-08,5.870531528217855e-08,5.898604618563883e-08,5.582231125690497e-08,6.003201952054444e-08,6.193058631683757e-08,5.9019149859189596e-08,5.935602118805239e-08,5.939718315699748e-08
MEAN_SYSTOLIC,6.350347733773808e-08,6.225673587172965e-08,6.016998719732742e-08,6.053119849785205e-08,5.7199050690109523e-08,6.175911868794722e-08,6.32482943105046e-08,6.053215708239271e-08,6.130667341003556e-08,6.079659582463035e-08
STD_SYSTOLIC,3.863455768950814e-08,3.756725089851882e-08,3.677429491962217e-08,3.70562631491133e-08,3.860387477984811e-08,3.730822319944357e-08,3.729156994839083e-08,3.7036935036859795e-08,3.852940127921869e-08,3.7014639237945344e-08
MIN_DIASTOLIC,-3.155604920831019e-08,-3.088581733692313e-08,-3.31146712492538e-08,-2.973598359171164e-08,-3.510277110375002e-08,-3.1175248989203516e-08,-3.131775186044117e-08,-3.215843902488419e-08,-3.2978454521210546e-08,-3.1310745343072844e-08
MAX_DIASTOLIC,5.891412587594918e-08,5.772343202547647e-08,5.671417902027565e-08,5.905966078388092e-08,5.705178562004859e-08,5.851403123626422e-08,5.898460473067023e-08,5.703726929435742e-08,5.8555615604969875e-08,5.70006913528827e-08
MEDIAN_DIASTOLIC,1.0222729302591906e-08,9.863554972728262e-09,7.998998016865158e-09,1.1574163452349324e-08,7.321883975252291e-09,1.0004474236900756e-08,1.0465064131725762e-08,9.35338294457547e-09,8.97921539115614e-09,1.009788010818765e-08
MEAN_DIASTOLIC,1.1395694414478262e-08,1.1068373005533183e-08,9.30842600970498e-09,1.2654370868269895e-08,8.584721141849189e-09,1.123307495524153e-08,1.1544385706838274e-08,1.0223144806992889e-08,1.0252704936138015e-08,1.0856411217113752e-08
STD_DIASTOLIC,2.241145604785043e-08,2.1906892264371246e-08,2.135206329269564e-08,2.1381968748362234e-08,2.271714579381643e-08,2.2142154952361657e-08,2.1954822964574197e-08,2.1759397861066742e-08,2.2757515044430278e-08,2.150448495770683e-08
SYSTOLIC_MEASURE_COUNTS,5.628010486066321e-08,5.6340866735335306e-08,5.667802202341484e-08,5.7164091435847104e-08,5.781888759019181e-08,5.5381552819598756e-08,5.802474522203132e-08,5.7801961436342744e-08,5.73281085797583e-08,5.5816450816171645e-08
"('%SAT', 'MAX_VALUE')",3.3015019979887455e-09,3.43442339263225e-09,3.158365085414628e-09,3.3433138475503477e-09,2.6309386189388564e-09,3.4744627596629288e-09,3.016143134459842e-09,3.000799089658064e-09,3.4745590328939514e-09,3.2411875977316897e-09
"('%SAT', 'MEAN_VALUE')",-5.009807213564034e-10,-6.239453815750014e-10,-1.0137816982969713e-09,-9.127654453522392e-10,-1.075662377757193e-09,-4.3039013477764587e-10,-1.091287280887389e-09,-8.238843311958369e-10,-1.0164356359424395e-09,-1.1133558522571762e-09
"('%SAT', 'MEASURE_COUNTS')",8.879250918872917e-09,9.974947625267598e-09,9.143430210351326e-09,9.113979496405807e-09,8.713104877299762e-09,8.609531206180576e-09,9.97710390478045e-09,9.751988477174234e-09,9.634858981763018e-09,8.745724582952278e-09
"('%SAT', 'MEDIAN_VALUE')",-7.528907287147135e-10,-9.313502104298481e-10,-1.3607890770892166e-09,-1.268833928503597e-09,-1.3487483170742343e-09,-7.274407033590412e-10,-1.3768529309071275e-09,-1.0849949722688528e-09,-1.353841265923923e-09,-1.4653945319568045e-09
"('%SAT', 'MIN_VALUE')",-1.7819258855670996e-09,-1.945052650900881e-09,-2.3336847921674276e-09,-2.3042032577896212e-09,-2.162091504484483e-09,-1.7652053778815986e-09,-2.621799447662478e-09,-2.091617533512851e-09,-2.5803153785453013e-09,-2.5807006391472983e-09
"('%SAT', 'STD_VALUE')",4.690097611776922e-09,4.7433412996527896e-09,4.936399086595028e-09,5.011824863664479e-09,4.737295945200293e-09,4.7956612564935365e-09,5.0921602802639545e-09,4.698513498234361e-09,5.1350396425217475e-09,5.156123829238515e-09
"('125DHy', 'MAX_VALUE')",-1.7613617810339024e-09,-1.6730766867568096e-09,-1.8648005030349056e-09,-1.6714453148438111e-09,-2.0397447660008185e-09,-1.263118545884859e-09,-1.8240689407986598e-09,-1.958798052975324e-09,-2.4740321958074812e-09,-2.7441610813079806e-09
