FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,-0.03557096984827229,-0.029882248572286548,-0.02971205828725424,-0.03021462523559212,-0.03225523892575954,-0.025649742455620596,-0.02524509602638236,-0.03118164958185023,-0.03173652949942599,-0.02293922832956677
SMOKING,0.13691165778412384,0.13866105187398886,0.1477406717939878,0.14036794641703038,0.14419197626669025,0.13839387138143946,0.1419233212589722,0.15116229647061388,0.14711343087157713,0.14708673261409472
MIN_BMI,0.016567625856106525,0.01890182500757925,0.006644045598383045,0.029896883807143407,0.010324583514575342,0.020437143935512412,0.0160852577051788,0.0192997134206976,0.013315087279409757,0.030864270403073664
MAX_BMI,0.009957349773270986,0.0171011149501288,0.030676416535196982,0.016411689532256538,0.013990534027945685,0.019881136556240415,0.013845783897726203,0.017963021008758823,0.01178830045869435,0.014203966067234805
MEDIAN_BMI,0.0012835087055394574,-0.010179231532781503,-0.007372501519897266,-0.014001488053879116,0.0052629229361397835,-0.003947806741488126,-0.0007144484387011658,-0.0029329952074591856,-0.0006413103622228535,-0.01279665987904244
MEAN_BMI,0.010244505208977074,0.003038729382581822,0.006498161132959028,0.004664416049792928,0.013266412881737619,0.009254601248237359,0.01029325091946506,0.009760617224212271,0.011699069464571568,0.004520108586663678
STD_BMI,-0.022340959980610458,-0.024191382576704334,-0.01404208406162722,-0.029771000866809495,-0.022147116164829738,-0.017548761488215697,-0.015401370869591424,-0.020745484573317943,-0.021262364784366106,-0.02209380255104222
BMI_MEASURE_COUNTS,-0.027092998088185345,-0.020632571507360527,-0.015846412133157333,-0.0081333964774191,-0.03330040119095048,-0.02880429204475808,-0.01464589392702774,-0.02336678426025273,-0.025048135473116274,-0.01687085286051776
MIN_SYSTOLIC,-0.01252590503917232,-0.012183864400894072,0.006539189505667686,-0.019415366181802174,-0.010202598404747123,-0.00919542695998435,-0.011792517350955978,-0.008304608264749408,-0.010829144743647065,-0.011301761938862839
MAX_SYSTOLIC,0.013238192876162194,0.011088741690316694,0.013264461712688563,0.00072295652332329,0.01349078870501219,0.015792573873605973,0.021144924836544194,0.023408883308715437,0.012143438580316251,0.013597083491250139
