FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
GENDER,-0.20459536934428096,-0.15407809497231278,-0.17076349427529106,-0.3041738548933162,-0.16795351008541137,-0.3219321085958204,-0.1974668751014446,-0.22906648919901296,-0.1616739401201689,-0.1924859208805339
AGE_AT_BASELINE,0.11492873652473957,0.11935960810652528,-0.007719528566488648,0.11027029117143655,0.0832678203824867,0.3461249705668408,0.08790616141950325,0.13364197459446484,-0.08095398000023044,0.03744351547784738
DURATION_BF_BASELINE,-0.18331266686909292,-0.28964213274848366,-0.239133409373921,-0.269872749978557,-0.24835674275391595,-0.22767749574810114,-0.2539216930396486,-0.3162502954467021,-0.2107355485888308,-0.20365783485472336
RACE_B,-0.10646688577244914,-0.081582233377198,-0.119550090751237,-0.10489541540105893,-0.1952276885339944,-0.17413411329896258,-0.11275614822157716,-0.18171634678124035,-0.09772366844397996,-0.06353070362645326
RACE_U,0.20675429560346872,0.24235743553556707,0.15265304626314624,0.3149106199674723,0.26572874296929583,0.17946450421080806,0.1440130695925926,0.2217921634801437,0.11615171454152452,0.19166635702372628
RACE_W,0.05884146492061596,-0.0013879853205123424,0.09909083759528921,0.03496921017169732,0.12875085973238815,0.08912656218704872,0.02099665295956274,0.1425155071917521,0.03243115816234206,0.07824094232959994
SMOKING,0.39705052843138205,0.4891684477587843,0.33062176896120204,0.49849013738858666,0.300179487011676,0.300373089213297,0.26536679466633817,0.4432827885226951,0.329052697265582,0.39551449245133063
MIN_BMI,0.4298303847209756,1.0403379862685955,0.5038516108997327,0.8216366054694275,0.7882207422380751,0.7029490210493404,0.5358548867226467,1.0040231454835937,0.48733612942370186,0.6275154041789375
MAX_BMI,0.20999567602203734,0.3879915176820424,0.6076880639983008,0.6112557866095113,0.884106614418919,0.75909556455048,0.6819346374174434,0.5836263431182342,0.7259368261255611,0.3870882581668679
MEDIAN_BMI,-0.1890354160335443,-0.5444309159369587,-0.3857959093090916,-0.6368603083292482,-1.0868744427795283,-0.5277254012092586,-0.5610173139152282,-0.576180291257228,-0.44833871118216106,-0.47239053052578645
MEAN_BMI,0.28285196808903906,0.39006485585576334,0.10078055842034372,0.1674574635928993,-0.14087971218494696,0.11617674325650339,0.20673249394856041,0.13931894368099662,0.20489117082110672,0.3251025023528907
STD_BMI,-0.39774883742677414,-0.20448015649988474,-0.3393382934205547,-0.6143150855035939,-0.2687846584637015,-0.41021105515013484,-0.3469307252294101,-0.7927415101533073,-0.3386233729206171,-0.13389838351885106
BMI_MEASURE_COUNTS,-0.9982780437842327,-1.1446249898365002,-0.8388616603277199,-0.85138872013495,-1.082331378770616,-1.0446512937449086,-0.7887381438092799,-0.623726893452959,-1.0257453285302862,-1.2689735053396987
MIN_SYSTOLIC,0.1237827255958496,-0.40140185204418627,-0.5022116515207194,-0.2895596771615519,-0.34013087548513954,-0.2948412509920833,-0.18565731201060512,-0.014822650452875237,0.02627656293931102,-0.15070190475906786
MAX_SYSTOLIC,0.31717722751606714,0.9558542093189708,0.5966751155837418,0.6085719339868745,0.5138099657161718,0.4989663908047675,0.2380060965372536,0.3593884452603828,0.0738855142884073,-0.06484723825120935
MEDIAN_SYSTOLIC,-0.6625099437436598,-0.9905887969502902,-0.4040114070335766,-0.8573887674077847,-1.0078683834340179,-0.7414384759567307,-0.5785315701204504,-0.6770516739488408,-0.6995517917051064,-0.5070386423783274
MEAN_SYSTOLIC,-0.32156289793446774,-0.22461910853681363,0.0873488793601435,-0.09973769688229524,0.011849207868594653,-0.16527580222015928,0.1311416289925422,0.06543638648195607,-0.18395751842745295,0.13007402808849902
