FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,-0.03445173153703095,-0.034913649692692506,-0.030157124630912854,-0.0336961368758146,-0.030091273669034482,-0.03109261907279161,-0.02972856110660494,-0.03205510466785078,-0.03421016046227708,-0.029495140341192046
SMOKING,0.2610176384853501,0.26431622347829564,0.26358033380068346,0.2616908951621518,0.26336425249559364,0.26271289734880726,0.2648319034811129,0.26085916643860696,0.2665201075457723,0.2652329413607991
MIN_BMI,0.0038112966209942153,0.022776499157501438,0.013663321221413742,0.00983209568028605,0.014529890550619226,0.011173405926246634,0.010874683628023407,0.013183379444251062,0.009870516505521613,0.015641039935315793
MAX_BMI,0.014741886607575212,0.010200641085800292,0.015623299008278678,0.014689945803315483,0.014432171482866995,0.010664453032978692,0.0018184673439813083,0.012282116690873696,0.015214092969143599,0.017319118792145614
MEDIAN_BMI,-0.009792831056605925,-0.014400034762858607,-0.019262354883794523,-0.014081154627078207,-0.023180012607182846,-0.013866071864543202,-0.012515278466617033,-0.014921216727560417,-0.01936981942431728,-0.021806119765845785
MEAN_BMI,0.011305194696838468,0.009594880543285058,0.009034746709894795,0.010464898097514703,0.007626650576665564,0.011328808590814532,0.007872069842018185,0.009549985541945295,0.008568814653647921,0.007954838196094927
STD_BMI,-0.018896368230668,-0.024697668177977694,-0.019423440112351788,-0.015057032369535523,-0.020418987301155562,-0.024341123373470396,-0.018999717910438578,-0.021028418604121853,-0.01566920437718565,-0.01717899707836392
BMI_MEASURE_COUNTS,-0.02543185820992325,-0.028306009670287305,-0.03679729549760347,-0.03242628530963034,-0.021113370961438532,-0.03490703277310537,-0.025279344038717972,-0.03818378479349362,-0.036039097552029636,-0.031165537423447843
MIN_SYSTOLIC,-0.004123612123524237,-0.005751250689138091,-0.010086111851591221,0.012859690974252547,-0.0035756235744770462,-0.01665016577243652,-0.0008662937127746699,0.012310902770435518,0.0026882682472910806,-0.003460851980850465
MAX_SYSTOLIC,0.05016572162488602,0.05783312851728116,0.05344232679192742,0.04096147112582377,0.03977685685215921,0.05620567572024127,0.048478899091661656,0.04557748240926875,0.05616235455968806,0.03663923129697042
MEDIAN_SYSTOLIC,0.0163564521990522,0.007919621764481837,0.02190251027855827,0.015982033825528673,0.021294946946128185,0.019536883638966916,0.011574889417534323,0.01115578589116419,0.00901528933988678,0.024691407038770877
MEAN_SYSTOLIC,0.03466747821398299,0.03871137471677653,0.032548562851129836,0.03013385570106771,0.02976775248865021,0.039094076184582355,0.0368952663676126,0.03316590433395347,0.03382558173375028,0.0347410648023861
STD_SYSTOLIC,-0.025137115576790558,-0.026866212688616845,-0.0251722846391582,-0.01231323839018882,-0.014656726707604662,-0.037752788950536,-0.021701644001243723,-0.017996624393693338,-0.030113065362369025,-0.020519765878650634
MIN_DIASTOLIC,-0.007347388704798244,-0.000550841409820139,-0.009339556594855487,-0.00503658758404451,-0.0006422847862354686,-0.011796059588843062,-0.011336270070672373,-0.007352245396007981,-0.008900911381791218,-0.006916666762364589
MAX_DIASTOLIC,0.03457431720598983,0.03993415989319664,0.037457119809483866,0.023477253157623827,0.034953843648232334,0.03298307777429049,0.030123785351614446,0.037125814877038525,0.04027718659756974,0.03172534040370123
MEDIAN_DIASTOLIC,-0.02203336686737048,-0.03499918247305508,-0.031140336024665476,-0.028018512928089937,-0.03069287523745942,-0.032710508107623736,-0.020242588087663837,-0.031321102757114916,-0.02960937059820922,-0.028401515297330572
MEAN_DIASTOLIC,-0.026453704498000975,-0.021496292861473157,-0.018559130230009217,-0.020436697826092753,-0.024587025073513916,-0.01967273020951287,-0.021169065826819437,-0.020894606763589528,-0.018830486184313475,-0.01982414571182312
STD_DIASTOLIC,-0.013671031557541978,-0.009923024832690442,-0.015496435522294221,-0.0033144011358910326,-0.010503883334887585,-0.007467052586963983,-0.0074009912663385346,-0.010049362671157887,-0.007135712592083577,-0.007208620465099917
SYSTOLIC_MEASURE_COUNTS,0.005025018453386675,0.001673189765144596,0.004531825662700412,0.015638056670198828,0.0023411457435129355,-0.00037556978019512093,0.0020628098173944382,0.009224848041629322,0.0056622187643986495,0.0004392463698127195
"('%SAT', 'MAX_VALUE')",-0.029570135450155046,-0.03100732981812447,-0.01572316500262831,-0.012332785768053706,-0.020641247889019946,-0.019270518812587217,-0.017424987038822608,-0.02178629251187648,-0.02229977200041021,-0.014278394528230667
"('%SAT', 'MEAN_VALUE')",-0.004729054124083142,-0.010507603106034354,-0.0012739762591098774,-0.006093059848004724,-0.011512100589977292,-0.005580925701626775,-0.007957971300494715,-0.011656029359477932,-0.012729651304499313,-0.011545947432442732
"('%SAT', 'MEASURE_COUNTS')",-0.01168982042490079,0.0022199827889267418,-0.013949540183358826,-0.01603625990819555,-0.013535258762051644,-0.006275240864188016,-0.024037104212648416,-0.015461268690064865,-0.010887652422744155,-0.008901936516433692
"('%SAT', 'MEDIAN_VALUE')",-0.0008080563513077161,-0.010027250126995664,0.005178503767883637,-0.00605131156785093,-0.01206931140248722,-0.006292840603909114,-0.012250477034040247,-0.007762125991649406,-0.01374608998842499,-0.012537109412532946
"('%SAT', 'MIN_VALUE')",0.012431387972210226,0.008581559827478663,0.006134709616904948,0.0028421606073032717,0.007635643749206614,0.011855315040774332,0.016187678452101766,0.00984124856895932,0.01273361855006148,0.01292260727285479
"('%SAT', 'STD_VALUE')",-0.008242191044144035,-0.008014097585568303,-0.006773015653535671,-0.007468887674151474,-0.0059611008187063315,-0.007464984460420279,-0.009263236081589835,-0.003968741150846355,-0.009370705289067267,0.0020957335344725853
"('125DHy', 'MAX_VALUE')",0.0155921346568108,0.011026891037901691,0.013981222830065854,0.01314719887677704,0.020775313571647018,0.013753904894580424,0.011559890070347594,0.009690504313456253,0.015356878150742496,0.016749472601719027
"('125DHy', 'MEAN_VALUE')",-0.007962917736360842,-0.004097480578900292,-0.0034237939925056953,-0.004769709212517053,-0.004787361369901948,-0.0017484908492106412,-0.005392349056638401,0.0033397732080766404,-0.006136604424273094,-0.006411094946030819
"('125DHy', 'MEASURE_COUNTS')",0.012643376283201406,0.019815727066598014,0.01591110670702293,0.012234281424761212,-0.0014281353810926978,0.0050771864441561225,0.008317928000124026,0.016213390548796263,0.0109517056444169,0.02044587369593755
"('125DHy', 'MEDIAN_VALUE')",-0.012310554376653978,-0.01007271083114902,-0.00799167547880347,-0.010029460304052972,-0.009411364958386457,-0.00918885822320644,-0.012612466731113827,-0.003372025205249598,-0.01286189997604238,-0.013831409381673624
"('125DHy', 'MIN_VALUE')",-0.004051196419673217,-0.010298408696702177,-0.0016768504267387927,-0.004913455290749394,-0.0026794240040733702,-0.003226157486137198,-0.001511160837091698,0.004164434379091296,-0.0005175776537721369,-0.0029357561923525877
"('125DHy', 'STD_VALUE')",-0.004886680345691564,-0.009238621409281896,-0.0062331226261344,0.0018547113749576777,-0.0015288480767129866,-0.007301963213429625,-0.0018919247089209722,-0.011195094699428108,-0.009382632612634733,-0.014649375344800167
"('25DTot', 'MAX_VALUE')",-0.008538600408369469,-0.013444566845338657,-0.004760515315566376,-0.00848218031221382,0.0010342323574134347,-0.009874647543338546,-0.010759809491851256,-0.0054812008034676295,-0.011715313966179104,-0.007380108811979299
