FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
"('LYMPA', 'MEAN_VALUE')",-0.006715739776445696,-0.008004560768625714,-0.008214566571991728,-0.010034598739335437,-0.006081345026172617,-0.008971591537850395,-0.004423038960076324,-0.0022439872992831085,-0.007520304775561159,-0.007944718605864187
"('LYMPA', 'MEASURE_COUNTS')",0.013583926576570583,0.015719402598898514,0.01338676232612722,0.013523131201469972,0.015023600530676704,0.020849927044961265,0.023438758442935026,0.01742611996347913,0.016017916699442525,0.017180232091396963
"('LYMPA', 'MEDIAN_VALUE')",-0.012464124214816928,-0.012180817202659195,-0.014763527389124073,-0.015118327381310099,-0.01195563033702902,-0.012165377471068436,-0.017469055881808335,-0.006735171473713831,-0.010860067900712441,-0.013853286365791459
"('LYMPA', 'MIN_VALUE')",0.024985876398406544,0.0217585984100212,0.021118015787260323,0.02712976628539866,0.022194907736380127,0.01797774412655426,0.022769164078840005,0.023430530888116106,0.02003492033145873,0.02168930429632709
"('LYMPA', 'STD_VALUE')",-0.012186035746314243,-0.013136938554063716,-0.008020216998145929,-0.011895198849821355,-0.006605347541350721,-0.009858004683490258,-0.012537937648923058,0.0005895822992140626,-0.015665837742561393,-0.011267483322085027
"('LYMPAB', 'MAX_VALUE')",0.00501635330125614,0.010328613505353842,0.005357339730104994,-0.0028393126523703935,0.008666755512071495,0.005140882090937954,0.011575690843697821,0.008809572276145067,0.0038806275100578633,0.00723778662718312
"('LYMPAB', 'MEAN_VALUE')",0.0014130652243300927,0.008006101031853487,-0.0010899886396706293,0.002685167221171767,0.0024486633563554055,0.00027635573213541067,0.007228792948128534,0.0023113680715923955,-0.002274275342131065,0.002725951156614808
"('LYMPAB', 'MEASURE_COUNTS')",-0.018874331036368243,-0.02492655385856695,-0.018504184008632817,-0.01675742659945299,-0.023463900656893927,-0.020526031203243526,-0.019949504586500685,-0.017668892347307195,-0.025734889503193532,-0.02483943692964391
"('LYMPAB', 'MEDIAN_VALUE')",-0.016860797744358055,-0.008436859978497165,-0.021181341032573336,-0.012401732532131941,-0.0176157415110693,-0.010789562686455034,-0.016570692666965935,-0.013926546879103063,-0.0036258111670691255,-0.011739397804696064
"('LYMPAB', 'MIN_VALUE')",0.010600460051361999,0.0053399632134538836,0.009640353192202779,0.016924653570208798,0.007977928284864603,-0.00046379447833173686,0.02220483492182664,0.006691831018759698,-0.002115473788092037,0.010684564064749514
"('LYMPAB', 'STD_VALUE')",0.01080365494358418,0.00654156864485394,0.012722696009771516,0.004915701813568249,0.011072890018873576,0.011441774946060504,-0.0024646195816209154,0.013656032267651877,-0.02087689428590461,0.0077784849086061795
"('LYMPM', 'MAX_VALUE')",0.026203248129985753,0.027030148006572573,0.017322466391574292,0.023204673887192738,0.017827286663092558,0.023053320266428826,0.022619879677908145,0.021990477175328947,0.022846722360961007,0.019287573428224798
"('LYMPM', 'MEAN_VALUE')",0.01921780262709603,0.02301593605256988,0.010781523878332538,0.01486848496245855,0.0168027919797318,0.02243216945327289,0.010280541670032017,0.020680915266539923,0.017658223929751964,0.014681596585590845
"('LYMPM', 'MEASURE_COUNTS')",0.01608335210058918,0.016703109831834304,0.014474396734126153,0.01847298449900499,0.018584944983657863,0.02037583436330243,0.02356256337725129,0.01803218789042258,0.0180733022571692,0.014595498032314955
"('LYMPM', 'MEDIAN_VALUE')",0.006993923010374647,0.014778167547391616,-0.0014384468610888618,0.0005974728112965648,0.0036244464504629416,0.012169850064335505,0.005711403464209132,0.008445467154654709,0.007950841336179095,0.004512405764823497
"('LYMPM', 'MIN_VALUE')",0.007656569307479757,0.013658484376764096,0.004140764489578718,0.0006925364490890747,0.0009638505044297921,0.002801293613753651,-0.0066226610601691814,0.0005162538818126676,0.010674812011351939,0.007847660999285636
"('LYMPM', 'STD_VALUE')",-0.0010625023796800009,0.007176468262992262,0.006097597058636386,0.006741674753773799,0.005755574508597825,0.004048464906023827,-0.0015745170242592926,0.0028420652425092266,0.013713582229720156,0.009666854397764059
"('LYMPRE', 'MAX_VALUE')",0.010205859675569091,0.016039575561840425,0.018359873470476146,0.008417577977226287,0.018602325993453923,0.01068588361740704,0.015146758113202721,0.027963641673090282,0.01688291546935578,0.01624162851418946
"('LYMPRE', 'MEAN_VALUE')",-0.016177476112183953,-0.01637536914470645,-0.007927165756723522,-0.014608226740017476,-0.014209381416034974,-0.015325283735912727,-0.018246746798234167,-0.014000805259861596,-0.014015769601913782,-0.015512529409150693
"('LYMPRE', 'MEASURE_COUNTS')",-0.0314055272966072,-0.033988512379877434,-0.027789762378286384,-0.023795007213100326,-0.029997587373237187,-0.030512311256775556,-0.03441061724826075,-0.027256975671553843,-0.03487192354931653,-0.03128890659058087
"('LYMPRE', 'MEDIAN_VALUE')",-0.02674167349431667,-0.02783008668099262,-0.017779990084259817,-0.02326743515989665,-0.026584553438880987,-0.020835176434093355,-0.03357372759530471,-0.03367955554445983,-0.017446096457759356,-0.030589396191835552
"('LYMPRE', 'MIN_VALUE')",-0.0060072826388324375,-0.008343868457249128,-0.001033149830157738,-0.0019539753612153907,-0.007241551298505489,-0.011932825625386315,0.00014211503192758325,-0.00414677800341035,-0.01257533545816518,0.0019423283475164192
"('LYMPRE', 'STD_VALUE')",-0.014256524455728156,-0.008248772616215316,-0.002950809872942452,-0.013287851952717249,-0.018340206413856707,-0.011300819944573185,-0.01206869489718853,-0.006892864604619822,-0.0016765113898447367,-0.004913071966977746
"('LipIdx', 'MAX_VALUE')",-0.005436186746483346,0.0021157345581385833,0.0017281029510290522,0.006147154667602386,0.005032618483877705,0.0072877125757995894,0.00033198644593112594,0.004512847591000818,0.0045574550623129605,0.008866755615196826
"('LipIdx', 'MEAN_VALUE')",0.002721014253721467,0.007481319809554626,0.006366213438857015,0.004515215404063051,-0.0017303141213570522,0.006948468296134081,0.0046183851455421305,0.007794430742724238,0.0072372966191332315,0.009048776876891658
"('LipIdx', 'MEASURE_COUNTS')",-0.011345245091950909,0.0031899419151531746,0.001148306615631492,0.0027881326425312127,-0.0012691400996483976,-0.008288652469435975,-0.0028854980512504503,-0.006478613713524019,0.0028763778665830846,-0.001176898593567632
