FEATURE,WEIGHT0
"('A-1Gg/', 'MEAN_VALUE')",3.4219747414584928e-06
"('A-1Gg/', 'MEASURE_COUNTS')",0.0
"('A-1Gg/', 'MEDIAN_VALUE')",0.0
"('A-1Gg/', 'MIN_VALUE')",0.0
"('A-1Gg/', 'STD_VALUE')",0.0
"('A-2Gg/', 'MAX_VALUE')",1.5369646957076607e-05
"('A-2Gg/', 'MEAN_VALUE')",0.0
"('A-2Gg/', 'MEASURE_COUNTS')",0.0
"('A-2Gg/', 'MEDIAN_VALUE')",0.0
"('A-2Gg/', 'MIN_VALUE')",0.0
"('A-2Gg/', 'STD_VALUE')",0.0
"('AFPTum', 'MAX_VALUE')",1.990589164236888e-06
"('AFPTum', 'MEAN_VALUE')",0.000562365666349745
"('AFPTum', 'MEASURE_COUNTS')",0.0
"('AFPTum', 'MEDIAN_VALUE')",0.0
"('AFPTum', 'MIN_VALUE')",0.0004807364671474673
"('AFPTum', 'STD_VALUE')",0.0009790420673139605
"('AN-GAP', 'MAX_VALUE')",0.0002071003861204179
"('AN-GAP', 'MEAN_VALUE')",0.001665481392028042
"('AN-GAP', 'MEASURE_COUNTS')",0.0002802252464669645
"('AN-GAP', 'MEDIAN_VALUE')",0.00036481599853977685
"('AN-GAP', 'MIN_VALUE')",0.0
"('AN-GAP', 'STD_VALUE')",0.0006883310622196458
"('AThyP', 'MAX_VALUE')",0.00037432849407964834
"('AThyP', 'MEAN_VALUE')",0.0
"('AThyP', 'MEASURE_COUNTS')",0.001199825534231685
"('AThyP', 'MEDIAN_VALUE')",0.0003894631679582452
"('AThyP', 'MIN_VALUE')",0.00037556962218836823
"('AThyP', 'STD_VALUE')",0.0
"('Alb', 'MAX_VALUE')",0.001644476412770189
"('Alb', 'MEAN_VALUE')",0.002460202839570921
"('Alb', 'MEASURE_COUNTS')",0.0
"('Alb', 'MEDIAN_VALUE')",0.00013183775472919688
"('Alb', 'MIN_VALUE')",0.0013004231184590054
"('Alb', 'STD_VALUE')",0.00040838458861036235
"('AlbCnc', 'MAX_VALUE')",0.0
"('AlbCnc', 'MEAN_VALUE')",1.0814030690230172e-06
"('AlbCnc', 'MEASURE_COUNTS')",0.0
"('AlbCnc', 'MEDIAN_VALUE')",1.5532686548160098e-06
"('AlbCnc', 'MIN_VALUE')",0.0002977752041348802
"('AlbCnc', 'STD_VALUE')",0.00010794923890844974
"('AlbCre', 'MAX_VALUE')",3.9529050104060516e-06
"('AlbCre', 'MEAN_VALUE')",0.0
"('AlbCre', 'MEASURE_COUNTS')",1.908481105850601e-06
"('AlbCre', 'MEDIAN_VALUE')",0.0005654989752605975
"('AlbCre', 'MIN_VALUE')",0.00024764574583177167
"('AlbCre', 'STD_VALUE')",0.0
"('Album', 'MAX_VALUE')",0.0002899943229819748
"('Album', 'MEAN_VALUE')",0.0002679093116693529
"('Album', 'MEASURE_COUNTS')",0.0
"('Album', 'MEDIAN_VALUE')",0.0
"('Album', 'MIN_VALUE')",0.0
"('Album', 'STD_VALUE')",0.0
"('AlkP', 'MAX_VALUE')",0.00046595385304165263
"('AlkP', 'MEAN_VALUE')",0.0010434364997811052
"('AlkP', 'MEASURE_COUNTS')",0.0
"('AlkP', 'MEDIAN_VALUE')",0.0007386975980303575
"('AlkP', 'MIN_VALUE')",0.0027500261921280028
"('AlkP', 'STD_VALUE')",0.0018653632353063188
"('Amyl', 'MAX_VALUE')",0.0
"('Amyl', 'MEAN_VALUE')",0.0009452086899433618
"('Amyl', 'MEASURE_COUNTS')",0.0
"('Amyl', 'MEDIAN_VALUE')",0.00015958570223870052
"('Amyl', 'MIN_VALUE')",0.0
"('Amyl', 'STD_VALUE')",0.0
"('AntDNA', 'MAX_VALUE')",0.00023126598260696238
"('AntDNA', 'MEAN_VALUE')",0.0
"('AntDNA', 'MEASURE_COUNTS')",0.0
"('AntDNA', 'MEDIAN_VALUE')",0.0005558304714411689
"('AntDNA', 'MIN_VALUE')",0.0
"('AntDNA', 'STD_VALUE')",0.0
"('AtyLym', 'MAX_VALUE')",0.000140095991983353
"('AtyLym', 'MEAN_VALUE')",0.0
"('AtyLym', 'MEASURE_COUNTS')",0.0
"('AtyLym', 'MEDIAN_VALUE')",0.0002512220768966393
"('AtyLym', 'MIN_VALUE')",0.00018566704408785775
"('AtyLym', 'STD_VALUE')",9.30317786561147e-05
"('BASOA', 'MAX_VALUE')",3.5200440781063154e-05
"('BASOA', 'MEAN_VALUE')",0.00025983629321591097
"('BASOA', 'MEASURE_COUNTS')",0.0
"('BASOA', 'MEDIAN_VALUE')",0.0011317744434969465
"('BASOA', 'MIN_VALUE')",0.0
"('BASOA', 'STD_VALUE')",0.0
"('BASOAB', 'MAX_VALUE')",0.001105136288033966
"('BASOAB', 'MEAN_VALUE')",9.433373459608469e-05
"('BASOAB', 'MEASURE_COUNTS')",0.0
"('BASOAB', 'MEDIAN_VALUE')",0.0
"('BASOAB', 'MIN_VALUE')",0.00047317592738020594
"('BASOAB', 'STD_VALUE')",0.0
"('BASOM', 'MAX_VALUE')",0.00016639136708015298
"('BASOM', 'MEAN_VALUE')",0.000423421011394274
"('BASOM', 'MEASURE_COUNTS')",0.0
"('BASOM', 'MEDIAN_VALUE')",0.0008999819931117394
"('BASOM', 'MIN_VALUE')",0.0
"('BASOM', 'STD_VALUE')",0.0
"('BASORE', 'MAX_VALUE')",0.0
"('BASORE', 'MEAN_VALUE')",0.00036593575788556725
"('BASORE', 'MEASURE_COUNTS')",0.0
"('BASORE', 'MEDIAN_VALUE')",7.172470082480315e-10
"('BASORE', 'MIN_VALUE')",0.0
"('BASORE', 'STD_VALUE')",0.0009645345978277275
"('BAbs', 'MAX_VALUE')",0.0
"('BAbs', 'MEAN_VALUE')",0.0
"('BAbs', 'MEASURE_COUNTS')",0.0
"('BAbs', 'MEDIAN_VALUE')",1.2482002840048702e-05
"('BAbs', 'MIN_VALUE')",1.3241164381442017e-06
"('BAbs', 'STD_VALUE')",0.0
"('BEVN', 'MAX_VALUE')",0.0
"('BEVN', 'MEAN_VALUE')",0.0
"('BEVN', 'MEASURE_COUNTS')",0.0
"('BEVN', 'MEDIAN_VALUE')",0.00047793874717900033
"('BEVN', 'MIN_VALUE')",0.0
"('BEVN', 'STD_VALUE')",0.0
"('BNP', 'MAX_VALUE')",0.000286478617112821
"('BNP', 'MEAN_VALUE')",0.0
"('BNP', 'MEASURE_COUNTS')",0.0
"('BNP', 'MEDIAN_VALUE')",0.0004350157012594165
"('BNP', 'MIN_VALUE')",0.0005403526437076187
"('BNP', 'STD_VALUE')",0.0
"('BUN', 'MAX_VALUE')",0.0
"('BUN', 'MEAN_VALUE')",0.001079079277712859
"('BUN', 'MEASURE_COUNTS')",3.359350147056966e-05
"('BUN', 'MEDIAN_VALUE')",0.00046713087173109736
"('BUN', 'MIN_VALUE')",0.0024698201090677407
"('BUN', 'STD_VALUE')",0.0001427767877014667
"('Baso', 'MAX_VALUE')",0.0009561321119147731
"('Baso', 'MEAN_VALUE')",0.0010823441719987866
"('Baso', 'MEASURE_COUNTS')",0.0
"('Baso', 'MEDIAN_VALUE')",0.0011722300104793585
"('Baso', 'MIN_VALUE')",0.000799196162780752
"('Baso', 'STD_VALUE')",0.0007313602006563758
"('BeGlg/', 'MAX_VALUE')",0.0
"('BeGlg/', 'MEAN_VALUE')",0.0
"('BeGlg/', 'MEASURE_COUNTS')",0.0
"('BeGlg/', 'MEDIAN_VALUE')",0.0
"('BeGlg/', 'MIN_VALUE')",0.0
"('BeGlg/', 'STD_VALUE')",0.0
"('C3', 'MAX_VALUE')",0.0012692193407813515
"('C3', 'MEAN_VALUE')",0.0002771248572760216
"('C3', 'MEASURE_COUNTS')",0.0
"('C3', 'MEDIAN_VALUE')",0.00034229746631871447
"('C3', 'MIN_VALUE')",0.00036444951162280996
"('C3', 'STD_VALUE')",0.0
"('C4Quan', 'MAX_VALUE')",0.00037953301297893866
"('C4Quan', 'MEAN_VALUE')",0.0
"('C4Quan', 'MEASURE_COUNTS')",0.0
"('C4Quan', 'MEDIAN_VALUE')",5.875113817126557e-06
"('C4Quan', 'MIN_VALUE')",0.0004699737004426677
"('C4Quan', 'STD_VALUE')",0.0
"('CBil', 'MAX_VALUE')",0.0
"('CBil', 'MEAN_VALUE')",0.0
"('CBil', 'MEASURE_COUNTS')",0.0
"('CBil', 'MEDIAN_VALUE')",1.4448534032574982e-05
"('CBil', 'MIN_VALUE')",0.0
"('CBil', 'STD_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MAX_VALUE')",0.0013833263704666275
"('CHOL/HDL_RATIO', 'MEAN_VALUE')",0.0004326502786494167
"('CHOL/HDL_RATIO', 'MEASURE_COUNTS')",0.0
"('CHOL/HDL_RATIO', 'MEDIAN_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MIN_VALUE')",0.0
"('CHOL/HDL_RATIO', 'STD_VALUE')",0.0
"('CKMBRe', 'MAX_VALUE')",0.0
"('CKMBRe', 'MEAN_VALUE')",0.0
"('CKMBRe', 'MEASURE_COUNTS')",7.517798871963044e-06
"('CKMBRe', 'MEDIAN_VALUE')",0.00027454920926582046
"('CKMBRe', 'MIN_VALUE')",0.0015929786217179819
"('CKMBRe', 'STD_VALUE')",0.0
"('CO2', 'MAX_VALUE')",0.002237484235712121
"('CO2', 'MEAN_VALUE')",0.0023393000372028015
"('CO2', 'MEASURE_COUNTS')",0.000281775022653447
"('CO2', 'MEDIAN_VALUE')",0.0001279302054382211
"('CO2', 'MIN_VALUE')",0.002691938053426988
"('CO2', 'STD_VALUE')",0.0023781767670690793
"('CPK', 'MAX_VALUE')",0.00021093508811024532
"('CPK', 'MEAN_VALUE')",0.0008635053082194186
"('CPK', 'MEASURE_COUNTS')",0.0009029080790485671
"('CPK', 'MEDIAN_VALUE')",0.00012114084475000735
"('CPK', 'MIN_VALUE')",0.0010293911236956056
"('CPK', 'STD_VALUE')",0.001047683397828734
"('CPKTot', 'MAX_VALUE')",0.0
"('CPKTot', 'MEAN_VALUE')",0.0
"('CPKTot', 'MEASURE_COUNTS')",0.0
"('CPKTot', 'MEDIAN_VALUE')",1.6958569640702568e-05
"('CPKTot', 'MIN_VALUE')",0.0
"('CPKTot', 'STD_VALUE')",0.0
"('CRP', 'MAX_VALUE')",3.5055302859735574e-07
"('CRP', 'MEAN_VALUE')",0.00016318408488218575
"('CRP', 'MEASURE_COUNTS')",0.0
"('CRP', 'MEDIAN_VALUE')",0.00032690795166270446
"('CRP', 'MIN_VALUE')",5.782905674551962e-05
"('CRP', 'STD_VALUE')",0.0
"('Ca', 'MAX_VALUE')",0.002450438362871862
"('Ca', 'MEAN_VALUE')",0.0006099830364765337
"('Ca', 'MEASURE_COUNTS')",0.0
"('Ca', 'MEDIAN_VALUE')",0.0005908321137838463
"('Ca', 'MIN_VALUE')",0.0034965775297331326
"('Ca', 'STD_VALUE')",0.0010406645738390617
"('CaIo', 'MAX_VALUE')",0.0007278162920976296
"('CaIo', 'MEAN_VALUE')",0.0
"('CaIo', 'MEASURE_COUNTS')",0.0
"('CaIo', 'MEDIAN_VALUE')",0.0002037339862487733
"('CaIo', 'MIN_VALUE')",6.112475544620302e-06
"('CaIo', 'STD_VALUE')",0.0
"('Chol', 'MAX_VALUE')",0.0004731049664721519
"('Chol', 'MEAN_VALUE')",0.0014323592688894676
"('Chol', 'MEASURE_COUNTS')",0.0
"('Chol', 'MEDIAN_VALUE')",0.0011722851526704
"('Chol', 'MIN_VALUE')",0.0006010297302997222
"('Chol', 'STD_VALUE')",0.0010058754517327417
"('Cl', 'MAX_VALUE')",0.00032404758196802303
"('Cl', 'MEAN_VALUE')",0.0013494124112571836
"('Cl', 'MEASURE_COUNTS')",6.890036737309968e-05
"('Cl', 'MEDIAN_VALUE')",0.0
"('Cl', 'MIN_VALUE')",0.002102314644118016
"('Cl', 'STD_VALUE')",0.0009557827094531301
"('ClTime', 'MAX_VALUE')",0.0
"('ClTime', 'MEAN_VALUE')",0.0
"('ClTime', 'MEASURE_COUNTS')",6.853339240107581e-07
"('ClTime', 'MEDIAN_VALUE')",0.0
"('ClTime', 'MIN_VALUE')",0.0
"('ClTime', 'STD_VALUE')",0.0
"('Cort-S', 'MAX_VALUE')",0.00012775474395821537
"('Cort-S', 'MEAN_VALUE')",0.0
"('Cort-S', 'MEASURE_COUNTS')",1.578319207432211e-05
"('Cort-S', 'MEDIAN_VALUE')",0.0017393684059900365
"('Cort-S', 'MIN_VALUE')",0.0006278136284900317
"('Cort-S', 'STD_VALUE')",0.0
"('CrePOC', 'MAX_VALUE')",0.0
"('CrePOC', 'MEAN_VALUE')",5.036434569583641e-05
"('CrePOC', 'MEASURE_COUNTS')",0.0
"('CrePOC', 'MEDIAN_VALUE')",0.0005362311445330286
"('CrePOC', 'MIN_VALUE')",1.943347528874514e-08
"('CrePOC', 'STD_VALUE')",0.00026071515930711596
"('Creat', 'MAX_VALUE')",0.00039080662993343733
"('Creat', 'MEAN_VALUE')",0.0012867339226748443
"('Creat', 'MEASURE_COUNTS')",0.0003854439470674093
"('Creat', 'MEDIAN_VALUE')",0.0030092399670168845
"('Creat', 'MIN_VALUE')",0.0009474483056327695
"('Creat', 'STD_VALUE')",0.0007011691597723966
"('D25OHT', 'MAX_VALUE')",0.0010068746175597033
"('D25OHT', 'MEAN_VALUE')",1.9358887156443675e-08
"('D25OHT', 'MEASURE_COUNTS')",0.0012481701040681858
"('D25OHT', 'MEDIAN_VALUE')",0.0
"('D25OHT', 'MIN_VALUE')",0.0026570415857767034
"('D25OHT', 'STD_VALUE')",0.0009401551018189075
"('DirLDL', 'MAX_VALUE')",0.0
"('DirLDL', 'MEAN_VALUE')",0.001708031328847715
"('DirLDL', 'MEASURE_COUNTS')",0.0006339234323615621
"('DirLDL', 'MEDIAN_VALUE')",0.0009682994903891132
"('DirLDL', 'MIN_VALUE')",5.040941896105242e-05
"('DirLDL', 'STD_VALUE')",0.0
"('EOSIA', 'MAX_VALUE')",0.0003620857327303529
"('EOSIA', 'MEAN_VALUE')",2.860433986112341e-06
"('EOSIA', 'MEASURE_COUNTS')",0.0
"('EOSIA', 'MEDIAN_VALUE')",0.0
"('EOSIA', 'MIN_VALUE')",1.1058611336106859e-05
"('EOSIA', 'STD_VALUE')",0.0
"('EOSIAB', 'MAX_VALUE')",0.0005005347922591715
"('EOSIAB', 'MEAN_VALUE')",0.0
"('EOSIAB', 'MEASURE_COUNTS')",0.0
"('EOSIAB', 'MEDIAN_VALUE')",0.0007400532352118093
"('EOSIAB', 'MIN_VALUE')",0.0008148545483421059
"('EOSIAB', 'STD_VALUE')",0.0
"('EOSIM', 'MAX_VALUE')",1.321249923348449e-08
"('EOSIM', 'MEAN_VALUE')",0.0006697965077302216
"('EOSIM', 'MEASURE_COUNTS')",0.0
"('EOSIM', 'MEDIAN_VALUE')",0.0008378105221310311
"('EOSIM', 'MIN_VALUE')",0.00017421304518172272
"('EOSIM', 'STD_VALUE')",6.826513566790848e-05
"('EOSIRE', 'MAX_VALUE')",0.0014748080316196067
"('EOSIRE', 'MEAN_VALUE')",0.0010745819627638728
"('EOSIRE', 'MEASURE_COUNTS')",0.0
"('EOSIRE', 'MEDIAN_VALUE')",0.001991859508141172
"('EOSIRE', 'MIN_VALUE')",0.0
"('EOSIRE', 'STD_VALUE')",0.0
"('EoAbs', 'MAX_VALUE')",0.0
"('EoAbs', 'MEAN_VALUE')",0.0
"('EoAbs', 'MEASURE_COUNTS')",0.0
"('EoAbs', 'MEDIAN_VALUE')",0.0005918683251506443
"('EoAbs', 'MIN_VALUE')",0.0
"('EoAbs', 'STD_VALUE')",0.0005679256005637971
"('Eos', 'MAX_VALUE')",0.0009133187905132275
"('Eos', 'MEAN_VALUE')",0.0030501888096668033
"('Eos', 'MEASURE_COUNTS')",0.0
"('Eos', 'MEDIAN_VALUE')",0.001275862955890283
"('Eos', 'MIN_VALUE')",1.0004295005573482e-05
"('Eos', 'STD_VALUE')",0.0
"('Estrdl', 'MAX_VALUE')",0.0003399307606963867
"('Estrdl', 'MEAN_VALUE')",6.27563022839554e-08
"('Estrdl', 'MEASURE_COUNTS')",0.0
"('Estrdl', 'MEDIAN_VALUE')",2.4178868738966047e-08
"('Estrdl', 'MIN_VALUE')",0.0007552723325390824
"('Estrdl', 'STD_VALUE')",0.0
"('FSH1', 'MAX_VALUE')",0.0009500849647655219
"('FSH1', 'MEAN_VALUE')",0.0009404604502934676
"('FSH1', 'MEASURE_COUNTS')",0.0
"('FSH1', 'MEDIAN_VALUE')",0.0
"('FSH1', 'MIN_VALUE')",0.0
"('FSH1', 'STD_VALUE')",0.002392251080236998
"('FT4', 'MAX_VALUE')",0.0009427672520960536
"('FT4', 'MEAN_VALUE')",0.0012023717628519743
"('FT4', 'MEASURE_COUNTS')",0.0005554079832621736
"('FT4', 'MEDIAN_VALUE')",0.0001809271634188915
"('FT4', 'MIN_VALUE')",0.0015299033602252522
"('FT4', 'STD_VALUE')",0.0
"('Ferrit', 'MAX_VALUE')",0.0005024603043111315
"('Ferrit', 'MEAN_VALUE')",2.426489764013742e-05
"('Ferrit', 'MEASURE_COUNTS')",0.00010595811086905766
"('Ferrit', 'MEDIAN_VALUE')",0.0
"('Ferrit', 'MIN_VALUE')",0.00017647900907716274
"('Ferrit', 'STD_VALUE')",0.0
"('GTT50g', 'MAX_VALUE')",0.0
"('GTT50g', 'MEAN_VALUE')",0.0
"('GTT50g', 'MEASURE_COUNTS')",0.0
"('GTT50g', 'MEDIAN_VALUE')",3.6327786701559557e-07
"('GTT50g', 'MIN_VALUE')",0.0
"('GTT50g', 'STD_VALUE')",0.0
"('GamGg/', 'MAX_VALUE')",0.0007528059270944533
"('GamGg/', 'MEAN_VALUE')",0.0004934734295746319
"('GamGg/', 'MEASURE_COUNTS')",0.0
"('GamGg/', 'MEDIAN_VALUE')",8.096833264490276e-08
"('GamGg/', 'MIN_VALUE')",0.0
"('GamGg/', 'STD_VALUE')",9.147488872808787e-06
"('GluBed', 'MAX_VALUE')",0.0023490655410135387
"('GluBed', 'MEAN_VALUE')",0.0002136748157019994
"('GluBed', 'MEASURE_COUNTS')",6.527195276870947e-05
"('GluBed', 'MEDIAN_VALUE')",0.0010602783201383403
"('GluBed', 'MIN_VALUE')",0.000197134165064523
"('GluBed', 'STD_VALUE')",0.000857196677956564
"('Gluc', 'MAX_VALUE')",0.0036980024944667116
"('Gluc', 'MEAN_VALUE')",0.0010377379683260803
"('Gluc', 'MEASURE_COUNTS')",0.00018800033436808648
"('Gluc', 'MEDIAN_VALUE')",0.0007449470253420592
"('Gluc', 'MIN_VALUE')",0.001403216119518304
"('Gluc', 'STD_VALUE')",0.00120525536466349
"('HDL-C', 'MAX_VALUE')",0.001058483648845119
"('HDL-C', 'MEAN_VALUE')",0.00038359036233733527
"('HDL-C', 'MEASURE_COUNTS')",0.0
"('HDL-C', 'MEDIAN_VALUE')",0.0011796878556922055
"('HDL-C', 'MIN_VALUE')",0.0
"('HDL-C', 'STD_VALUE')",0.0005819983647499905
"('Hgb', 'MAX_VALUE')",0.00040428902836563206
"('Hgb', 'MEAN_VALUE')",0.0008541424229919722
"('Hgb', 'MEASURE_COUNTS')",5.120281301856666e-07
"('Hgb', 'MEDIAN_VALUE')",8.142842905893925e-05
"('Hgb', 'MIN_VALUE')",0.001495676015700735
"('Hgb', 'STD_VALUE')",2.1078210385846037e-05
"('HgbA1C', 'MAX_VALUE')",0.0
"('HgbA1C', 'MEAN_VALUE')",0.00073231669961537
"('HgbA1C', 'MEASURE_COUNTS')",0.0002956896209216892
"('HgbA1C', 'MEDIAN_VALUE')",0.0002791296073371023
"('HgbA1C', 'MIN_VALUE')",0.0
"('HgbA1C', 'STD_VALUE')",9.58117110606617e-05
"('Hm', 'MAX_VALUE')",0.0003149952186825271
"('Hm', 'MEAN_VALUE')",0.0
"('Hm', 'MEASURE_COUNTS')",0.0
"('Hm', 'MEDIAN_VALUE')",9.711699106839509e-05
"('Hm', 'MIN_VALUE')",0.00062779849097753
"('Hm', 'STD_VALUE')",0.0011497954053603693
"('HrColl', 'MAX_VALUE')",0.0
"('HrColl', 'MEAN_VALUE')",0.0
"('HrColl', 'MEASURE_COUNTS')",0.00018603541832820688
"('HrColl', 'MEDIAN_VALUE')",0.0
"('HrColl', 'MIN_VALUE')",0.0
"('HrColl', 'STD_VALUE')",0.0
"('IGAB', 'MAX_VALUE')",0.0
"('IGAB', 'MEAN_VALUE')",0.0
"('IGAB', 'MEASURE_COUNTS')",0.0
"('IGAB', 'MEDIAN_VALUE')",3.363147145587929e-06
"('IGAB', 'MIN_VALUE')",0.0003816435784268044
"('IGAB', 'STD_VALUE')",0.0
"('IGRE', 'MAX_VALUE')",0.00026858670722652736
"('IGRE', 'MEAN_VALUE')",0.0016579017186719612
"('IGRE', 'MEASURE_COUNTS')",0.0
"('IGRE', 'MEDIAN_VALUE')",0.0
"('IGRE', 'MIN_VALUE')",0.0
"('IGRE', 'STD_VALUE')",0.00013431597408425838
"('IMMATURE_GRANULOCYTES', 'MAX_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MEAN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MEASURE_COUNTS')",0.0
"('IMMATURE_GRANULOCYTES', 'MEDIAN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MIN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'STD_VALUE')",0.0
"('IctIdx', 'MAX_VALUE')",0.0
"('IctIdx', 'MEAN_VALUE')",5.541363566185687e-06
"('IctIdx', 'MEASURE_COUNTS')",0.0
"('IctIdx', 'MEDIAN_VALUE')",0.0
"('IctIdx', 'MIN_VALUE')",0.0
"('IctIdx', 'STD_VALUE')",0.0
"('IgA', 'MAX_VALUE')",4.3652617748609456e-05
"('IgA', 'MEAN_VALUE')",7.307128863871013e-05
"('IgA', 'MEASURE_COUNTS')",0.0
"('IgA', 'MEDIAN_VALUE')",0.0004915038630277595
"('IgA', 'MIN_VALUE')",0.00040272064174304794
"('IgA', 'STD_VALUE')",0.0
"('IgG-Q', 'MAX_VALUE')",0.0008170307842720708
"('IgG-Q', 'MEAN_VALUE')",0.00021489651300856226
"('IgG-Q', 'MEASURE_COUNTS')",0.0
"('IgG-Q', 'MEDIAN_VALUE')",0.0002946224056083525
"('IgG-Q', 'MIN_VALUE')",0.0007021034894325882
"('IgG-Q', 'STD_VALUE')",1.8424824608989252e-06
"('Insuln', 'MAX_VALUE')",0.0
"('Insuln', 'MEAN_VALUE')",0.0002848140060463354
"('Insuln', 'MEASURE_COUNTS')",0.0
"('Insuln', 'MEDIAN_VALUE')",0.0
"('Insuln', 'MIN_VALUE')",0.0014176985279492904
"('Insuln', 'STD_VALUE')",0.0
"('Iron', 'MAX_VALUE')",0.0011454474554594039
"('Iron', 'MEAN_VALUE')",0.000515059198862928
"('Iron', 'MEASURE_COUNTS')",0.0015932054147507417
"('Iron', 'MEDIAN_VALUE')",0.0006846655403161885
"('Iron', 'MIN_VALUE')",0.0006483521456327083
"('Iron', 'STD_VALUE')",0.0
"('K', 'MAX_VALUE')",0.0013008689587582821
"('K', 'MEAN_VALUE')",0.00044693937929548595
"('K', 'MEASURE_COUNTS')",0.00047001743775952365
"('K', 'MEDIAN_VALUE')",0.0006401981148367222
"('K', 'MIN_VALUE')",0.00014068299630700507
"('K', 'STD_VALUE')",0.0015767446547313001
"('LA', 'MAX_VALUE')",0.0
"('LA', 'MEAN_VALUE')",0.0
"('LA', 'MEASURE_COUNTS')",0.0
"('LA', 'MEDIAN_VALUE')",1.7908302496436467e-05
"('LA', 'MIN_VALUE')",0.00023724568780103514
"('LA', 'STD_VALUE')",0.0
"('LDH', 'MAX_VALUE')",0.00012876185805710803
"('LDH', 'MEAN_VALUE')",8.001293556908269e-05
"('LDH', 'MEASURE_COUNTS')",0.0005404164744546365
"('LDH', 'MEDIAN_VALUE')",0.0008541685241240487
"('LDH', 'MIN_VALUE')",0.0008321948492353372
"('LDH', 'STD_VALUE')",8.935412081739511e-05
"('LDL-C', 'MAX_VALUE')",0.0023644236684943858
"('LDL-C', 'MEAN_VALUE')",0.0015187354229753754
"('LDL-C', 'MEASURE_COUNTS')",0.0
"('LDL-C', 'MEDIAN_VALUE')",0.0002142447352621084
"('LDL-C', 'MIN_VALUE')",0.000753213290001685
"('LDL-C', 'STD_VALUE')",0.003037415183518002
"('LDL/HDL_RATIO', 'MAX_VALUE')",0.0
"('LDL/HDL_RATIO', 'MEAN_VALUE')",1.1794846170518312e-05
"('LDL/HDL_RATIO', 'MEASURE_COUNTS')",0.0
"('LDL/HDL_RATIO', 'MEDIAN_VALUE')",0.0
"('LDL/HDL_RATIO', 'MIN_VALUE')",0.0
"('LDL/HDL_RATIO', 'STD_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MAX_VALUE')",3.254064641539937e-05
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEAN_VALUE')",0.00035915955198664135
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEASURE_COUNTS')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEDIAN_VALUE')",0.0012949174654954582
